Year,Accounting Controversies,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,Agrochemical 5 % Revenue,Agrochemical Products,Alcohol,Animal Testing,Animal Testing Cosmetics,Animal Testing Reduction,Announced Layoffs To Total Employees,Anti Takeover Devices Above Two,Anti-Competition Controversies Count,Anti-Personal Landmines,Anti-competition Controversies,Armaments,Audit Board Committee,Audit Committee Expertise,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee NonExecutive Members,Biodiversity Impact Reduction,Board Attendance,Board Background and Skills,Board Functions Policy,"Board Gender Diversity, Percent",Board Individual Reelection,Board Member Affiliations,Board Member Term Duration,Board Size,Board Size More Ten Less Eight,"Board Specific Skills, Percent",Board Structure Policy,"Bribery, Corruption and Fraud Controversies",CEO Compensation Link to TSR,CEO-Chairman Separation,CSR Strategy Score,CSR Sustainability Committee,CSR Sustainability External Audit,CSR Sustainability Reporting,Chairman is ex-CEO,Climate Change Commercial Risks Opportunities,Close,Cluster Bombs,Community Score,Compensation Board Committee,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Compensation Improvement Tools,Consumer Complaints Controversies,Contraceptives,Corporate Governance Board Committee,Corporate Responsibility Awards,Crisis Management Systems,Date,Day Care Services,Director Election Majority Requirement,Diseases of the Developing World,Dividend,Dual Class Stock,ESG Controversies Score,ESG Period Last Update Date,Earnings Restatement,Eco-Design Products,Embryonic Stem Cell Research,Emissions Score,Emissions Trading,Employee Engagement Voluntary Work,Employees Health & Safety OHSAS 18001,Employees Health & Safety Team,Env Supply Chain Partnership Termination,Environment Management Team,Environment Management Training,Environment Pillar Score,Environmental Assets Under Mgt,Environmental Controversies,Environmental Expenditures Investments,Environmental Investments Initiatives,Environmental Materials Sourcing,Environmental Partnerships,Environmental Products,Environmental Project Financing,Environmental Restoration Initiatives,Environmental Supply Chain Management,Equal Voting Rights,Equator Principles,Ethical Trading Initiative ETI,Executive Compensation Controversies,Executive Compensation LT Objectives,Executive Compensation Policy,Executive Individual Compensation,"Executive Members Gender Diversity, Percent",External Consultants,Extractive Industries Transparency Initiative,Flexible Working Hours,Fundamental Human Rights ILO UN,GMO Products,GRI Report Guidelines,Gambling,Global Compact Signatory,Governance Pillar Score,Green Buildings,HIV-AIDS Program,Health & Safety Policy,Health & Safety Training,Healthy Food or Products,High,Human Rights Breaches Contractor,Human Rights Contractor,Human Rights Policy,Human Rights Score,Hybrid Vehicles,ISO 14000 or EMS,ISO 9000,Improvement Tools Business Ethics,Independent Board Members,Innovation Score,Insider Dealings Controversies,Instrument,Integrated Strategy in MD&A,Internal Audit Department Reporting,Internal Promotion,Labeled Wood,Land Environmental Impact Reduction,Low,Management Departures,Management Score,Management Training,Minimum Number of Shares to Vote,NOx and SOx Emissions Reduction,Noise Reduction,Nomination Board Committee,Nomination Committee Mgt Independence,Non-Executive Board Members,Nuclear,OECD Guidelines for Multinational Enterprises,Obesity Risk,Open,Organic Products Initiatives,Particulate Matter Emissions Reduction,Period End Date,Policy Board Diversity,Policy Board Experience,Policy Board Independence,Policy Board Size,Policy Bribery and Corruption,Policy Business Ethics,Policy Career Development,Policy Child Labor,Policy Community Involvement,Policy Customer Health & Safety,Policy Data Privacy,Policy Diversity and Opportunity,Policy Emissions,Policy Employee Health & Safety,Policy Energy Efficiency,Policy Environmental Supply Chain,Policy Equal Voting Right,Policy Executive Compensation ESG Performance,Policy Executive Compensation Performance,Policy Executive Retention,Policy Fair Competition,Policy Fair Trade,Policy Forced Labor,Policy Freedom of Association,Policy Human Rights,Policy Responsible Marketing,Policy Shareholder Engagement,Policy Skills Training,Policy Supply Chain Health & Safety,Policy Sustainable Packaging,Policy Water Efficiency,Pornography,Product Access Low Price,Product Environmental Responsible Use,Product Impact Minimization,Product Quality Controversies,Product Recall,Product Responsibility Monitoring,Product Responsibility Score,Product Sales at Discount to Emerging Markets,Profit Warnings,Public Availability Corporate Statutes,Quality Mgt Systems,Renewable Energy Use,Renewable/Clean Energy Products,Resource Reduction Policy,Resource Reduction Targets,Resource Use Score,Retailing Responsibility,Shareholder Rights Policy,Shareholders Approval Stock Compensation Plan,Shareholders Score,Shareholders Vote on Executive Pay,Six Sigma and Quality Mgt Systems,Social Pillar Score,Split,Staff Transportation Impact Reduction,Stakeholder Engagement,Strikes,Succession Plan,Supplier ESG training,Supply Chain Health & Safety Training,Sustainability Compensation Incentives,Sustainable Building Products,TRESG Combined Score,TRESG Score,Take-back and Recycling Initiatives,Tobacco,Toxic Chemicals Reduction,Training and Development Policy,VOC Emissions Reduction,Veto Power or Golden share,Volume,Voting Cap,Voting Cap Percentage,Wages Working Condition Controversies,Waste Reduction Initiatives,Water Technologies,Whistleblower Protection,Workforce Score,e-Waste Reduction
2018,False,27.10062814070351,27.493743718592967,26.72823718592964,27.094874371859287,1028826.9396984924,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.375,3.0,7.0,1.0,87.5,True,False,False,True,35.7356235997012,False,,False,True,False,27.10062814070351,False,24.3718592964824,True,100.0,True,100.0,True,False,False,True,False,True,2018-03-31,False,False,False,0.0,False,61.9346733668341,2019-09-20T00:00:00,False,False,False,71.4824120603015,False,False,False,False,False,False,False,71.2385456695241,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,25.0,True,False,False,False,False,,False,False,34.4194958312418,False,False,True,False,False,27.493743718592967,True,True,True,77.6381909547738,False,No,True,True,75.0,80.6532663316582,False,NTCT.O,False,True,False,False,False,26.72823718592964,False,43.2598954443614,False,False,False,False,True,True,87.5,False,False,False,27.094874371859287,False,False,2018-03-31,True,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,83.9195979899497,False,False,True,True,False,False,False,False,61.5577889447236,False,True,True,9.57804331590739,True,False,52.774435558072,1.0,False,False,False,True,True,False,False,False,53.4539763792825,53.4539763792825,True,False,False,False,False,False,1028826.9396984924,False,100.0,False,True,False,True,46.3567839195979,True
2010,,5.396111111111111,5.470129629629632,5.275355555555556,5.355555555555555,97298.14814814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.396111111111111,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.470129629629632,,,,,,,,,,,,,,,,,,5.275355555555556,,,,,,,,,,,,,5.355555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,97298.14814814815,,,,,,,,
2011,,6.325466269841269,6.471331746031745,6.17538253968254,6.332857142857148,131293.25396825396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.325466269841269,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.471331746031745,,,,,,,,,,,,,,,,,,6.17538253968254,,,,,,,,,,,,,6.332857142857148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,131293.25396825396,,,,,,,,
2012,,5.428069999999997,5.5308928,5.320658000000003,5.431839999999996,177176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.428069999999997,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5308928,,,,,,,,,,,,,,,,,,5.320658000000003,,,,,,,,,,,,,5.431839999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,177176.0,,,,,,,,
2013,,4.853095238095238,4.917927777777779,4.765538888888885,4.848110317460318,161805.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.853095238095238,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.917927777777779,,,,,,,,,,,,,,,,,,4.765538888888885,,,,,,,,,,,,,4.848110317460318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,161805.55555555556,,,,,,,,
2014,,4.8109126984127,4.886422222222221,4.72622896825397,4.813035714285717,139122.06746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8109126984127,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.886422222222221,,,,,,,,,,,,,,,,,,4.72622896825397,,,,,,,,,,,,,4.813035714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,139122.06746031746,,,,,,,,
2015,,5.587242063492061,5.683677777777781,5.4816845238095215,5.581150793650793,193634.19444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.587242063492061,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.683677777777781,,,,,,,,,,,,,,,,,,5.4816845238095215,,,,,,,,,,,,,5.581150793650793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,193634.19444444444,,,,,,,,
2016,False,8.5325,8.660451984126983,8.381646428571427,8.51440595238095,189112.82142857142,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,11.1111111111111,False,0.777777777777777,3.0,9.0,0.0,44.4444444444444,True,False,True,True,35.8157467532467,False,,False,True,False,8.5325,False,15.4708520179372,True,100.0,True,100.0,True,False,False,True,False,False,2016-12-31,False,True,False,0.0,True,55.1569506726457,2019-09-06T00:00:00,False,False,False,0.224215246636771,False,False,True,False,False,False,False,11.2503297283038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,50.7814163295721,False,False,False,False,False,8.660451984126983,False,False,False,27.8026905829596,False,No,False,True,77.7777777777777,34.304932735426,False,CWST.O,False,True,False,False,False,8.381646428571427,False,51.7654220779221,False,False,False,False,True,True,77.7777777777777,False,False,False,8.51440595238095,False,False,2016-12-31,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.70852017937219,False,False,True,False,True,False,False,False,0.224215246636771,False,True,True,57.7313311688311,True,False,11.2739215562432,1.0,False,False,False,True,False,False,False,False,23.3156862406091,23.3156862406091,False,False,False,False,False,False,189112.82142857142,False,100.0,False,False,False,,7.39910313901345,False
2017,False,15.9894422310757,16.189514741035854,15.7650139442231,15.95956175298804,258620.45816733068,False,False,False,False,False,False,0.0,10.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,11.1111111111111,False,0.777777777777777,3.0,9.0,0.0,44.4444444444444,True,False,True,True,83.9978054133138,True,,True,True,False,15.9894422310757,False,80.1255230125523,True,100.0,True,100.0,True,False,False,True,True,False,2017-12-31,False,True,False,0.0,True,57.3221757322175,2019-06-07T00:00:00,False,False,False,87.6569037656903,False,True,True,True,False,True,True,77.7073590942653,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,0.0,True,False,False,False,False,True,False,False,53.9187763080576,False,False,True,True,False,16.189514741035854,False,False,False,26.3598326359832,False,No,False,True,77.7777777777777,88.7029288702928,False,CWST.O,False,True,True,False,True,15.7650139442231,False,50.6035113386978,True,False,True,False,True,True,77.7777777777777,False,False,False,15.95956175298804,False,True,2017-12-31,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,39.3305439330543,False,False,True,False,True,True,True,False,55.8577405857741,False,True,True,43.5808339429407,True,False,52.6312687842536,1.0,False,False,False,True,False,False,False,False,61.5498292844178,61.5498292844178,False,False,False,True,False,False,258620.45816733068,False,100.0,False,False,False,True,52.092050209205,False
2018,,26.075929648241214,26.40643467336683,25.70750402010051,26.060301507537673,212166.91959798994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.075929648241214,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.40643467336683,,,,,,,,,,,,,,,,,,25.70750402010051,,,,,,,,,,,,,26.060301507537673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,212166.91959798994,,,,,,,,
2016,False,16.501903669724765,17.034800917431188,15.972156880733943,16.52690733944954,74995.4495412844,False,False,False,True,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,True,0.5,1.0,8.0,0.0,75.0,True,False,False,False,35.8157467532467,False,,False,False,False,16.501903669724765,False,70.6896551724137,True,100.0,True,75.0,True,False,False,True,False,False,2016-12-31,False,False,False,0.0,False,56.551724137931,2019-07-26T00:00:00,False,False,False,18.9655172413793,False,True,False,False,False,False,False,18.1845841784989,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,42.8571428571428,True,False,False,False,False,,False,False,51.4999600809027,False,False,False,False,False,17.034800917431188,False,False,False,26.551724137931,False,No,True,True,87.5,8.62068965517241,False,TCMD.O,False,True,False,False,False,15.972156880733943,False,68.9326298701298,False,False,False,False,True,True,75.0,False,False,False,16.52690733944954,False,False,2016-12-31,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,58.2758620689655,False,False,True,True,False,False,False,False,26.8965517241379,False,True,True,14.2654220779221,False,False,49.2812044681884,1.0,False,False,False,True,False,False,False,False,39.3850740315718,39.3850740315718,False,False,False,False,False,False,74995.4495412844,False,100.0,False,False,False,True,41.0344827586206,False
2017,False,25.08358565737051,25.66777410358567,24.457262549800795,25.059520318725106,205872.0278884462,False,False,False,True,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,12.5,True,0.6,1.0,8.0,0.0,60.0,True,False,False,False,36.2838332114118,False,,False,False,False,25.08358565737051,False,72.2560975609756,True,100.0,True,83.3333333333333,True,False,False,True,False,False,2017-12-31,False,False,False,0.0,False,56.4024390243902,2019-07-26T00:00:00,False,False,False,23.4756097560975,False,True,False,False,False,False,False,19.4314921090387,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,33.3333333333333,True,False,False,False,False,,False,False,54.9180327868852,False,False,False,False,False,25.66777410358567,False,False,False,26.2195121951219,False,No,True,True,90.0,8.84146341463414,False,TCMD.O,False,True,False,False,False,24.457262549800795,False,64.7951719092904,False,False,False,False,True,True,80.0,False,False,False,25.059520318725106,False,False,2017-12-31,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,57.0121951219512,False,False,True,True,False,False,False,False,25.6097560975609,False,True,True,40.0877834674469,False,False,46.3758158708347,1.0,False,False,False,True,False,False,False,False,39.8201219512195,39.8201219512195,False,False,False,False,False,False,205872.0278884462,False,100.0,False,False,False,True,34.4512195121951,False
2018,,45.9965326633166,46.87554170854272,44.93467035175877,45.81909547738695,230025.7185929648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9965326633166,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.87554170854272,,,,,,,,,,,,,,,,,,44.93467035175877,,,,,,,,,,,,,45.81909547738695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,230025.7185929648,,,,,,,,
2015,,2.643655357142858,2.787603571428573,2.555324107142856,2.6689973214285714,43739.892857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.643655357142858,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.787603571428573,,,,,,,,,,,,,,,,,,2.555324107142856,,,,,,,,,,,,,2.6689973214285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,43739.892857142855,,,,,,,,
2016,,2.0420011904761894,2.1329623015873014,1.960096428571429,2.0466496031746035,25449.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0420011904761894,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1329623015873014,,,,,,,,,,,,,,,,,,1.960096428571429,,,,,,,,,,,,,2.0466496031746035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,25449.14285714286,,,,,,,,
2017,,5.443094023904378,5.589492031872514,5.2674697211155355,5.436273306772907,170815.62549800795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.443094023904378,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589492031872514,,,,,,,,,,,,,,,,,,5.2674697211155355,,,,,,,,,,,,,5.436273306772907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,170815.62549800795,,,,,,,,
2018,,11.303643216080408,11.580456783919598,10.966518592964821,11.292964824120606,277229.8391959799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.303643216080408,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.580456783919598,,,,,,,,,,,,,,,,,,10.966518592964821,,,,,,,,,,,,,11.292964824120606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,277229.8391959799,,,,,,,,
2010,False,40.11590150652893,40.397814400947894,39.63829254909805,40.03074356518215,2508485.185185185,False,False,False,False,False,False,0.0,9.0,True,False,True,False,True,True,100.0,True,100.0,False,False,True,True,8.33333333333333,False,1.0,3.0,12.0,2.0,41.6666666666666,True,True,True,True,33.4008097165991,False,,False,False,False,54.27680555555555,False,90.0,True,100.0,True,100.0,False,False,False,True,True,False,2010-12-31,False,False,False,0.0077777777777777776,False,10.5128205128205,2019-06-22T00:00:00,False,True,False,69.4871794871794,False,True,False,False,False,False,True,51.6515837104072,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,8.40246897192539,True,False,False,False,False,54.658425925925926,False,False,False,30.7692307692307,True,ISO 14000,False,True,75.0,51.5384615384615,False,PCAR.O,False,,False,False,False,53.630175925925926,False,2.27732793522267,True,False,False,False,True,True,83.3333333333333,False,False,False,54.16148148148148,False,False,2010-12-31,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,62.3076923076923,False,False,True,True,False,False,True,False,32.3076923076923,False,True,False,8.95748987854251,False,True,52.7627302275189,1.0,True,False,False,True,False,False,False,False,24.6839406207827,38.8550607287449,False,False,False,True,False,False,2508485.185185185,False,100.0,False,True,False,True,36.1538461538461,False
2011,False,34.0914547445741,34.5684959060046,33.61777848681783,34.16134990031572,3137446.0317460317,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,9.09090909090909,True,1.0,3.0,11.0,1.0,50.0,True,False,True,True,25.8196721311475,False,,False,False,False,45.62247023809521,False,97.7157360406091,True,100.0,True,100.0,True,False,False,True,True,False,2011-12-31,False,False,False,0.005158730158730158,False,59.1370558375634,2019-06-22T00:00:00,False,True,False,85.5329949238578,False,True,False,False,False,True,True,66.8109883547327,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,26.5284869658693,True,False,False,False,False,46.26048730158731,False,False,False,26.9035532994923,True,ISO 14000,False,True,75.0,74.3654822335025,False,PCAR.O,False,True,False,False,False,44.988851190476254,False,33.6577868852459,True,False,False,True,True,True,83.3333333333333,False,False,False,45.71598373015874,False,True,2011-12-31,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,57.6142131979695,False,True,True,True,False,False,True,False,38.8324873096446,False,True,True,7.63319672131147,True,True,45.3707013655536,1.0,True,False,False,True,False,False,False,False,46.9135235499708,46.9135235499708,False,False,False,True,False,False,3137446.0317460317,False,100.0,False,True,False,True,19.0355329949238,False
2012,False,32.529814588269524,32.87538017699621,32.14728476188772,32.52962132251508,2608444.0,False,False,False,False,False,False,1.06837606837606,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,9.09090909090909,True,1.0,3.0,11.0,1.0,57.1428571428571,True,False,True,True,21.8910585817061,False,,False,False,False,41.94634120000001,False,77.1356783919597,True,100.0,True,100.0,True,False,False,True,False,False,2012-12-31,False,False,False,0.00632,False,55.2763819095477,2019-07-05T00:00:00,False,True,False,81.6582914572864,False,True,False,False,False,True,True,63.1244457582027,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,38.5473354337607,True,False,False,False,False,42.39231559999997,False,False,False,24.6231155778894,True,ISO 14000,False,True,78.5714285714285,71.1055276381909,False,PCAR.O,False,True,False,False,False,41.4528168,False,52.0554984583761,True,False,False,True,True,True,92.8571428571428,False,False,False,41.946399599999985,False,True,2012-12-31,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,55.0251256281407,False,False,True,True,False,False,True,False,34.9246231155778,False,True,True,12.5899280575539,True,True,35.9968858376388,1.0,True,False,False,True,False,False,False,False,45.9981433374477,45.9981433374477,False,False,False,True,False,False,2608444.0,False,100.0,False,True,False,True,10.3015075376884,False
2013,True,42.694809020884236,42.99858980398125,42.3018483351146,42.63755350134437,1576223.8095238095,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,9.09090909090909,False,1.09090909090909,3.0,11.0,1.0,54.5454545454545,True,False,True,True,21.6818642350557,False,,False,False,False,53.147996031746004,False,92.8571428571428,True,100.0,True,100.0,True,False,False,True,True,False,2013-12-31,False,False,False,0.006746031746031746,False,8.12807881773399,2019-10-11T00:00:00,False,True,False,82.5123152709359,False,True,False,False,False,False,True,61.0764995653433,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,27.1031607620376,False,False,False,False,False,53.52636507936507,False,False,False,22.1674876847291,True,ISO 14000,False,True,81.8181818181818,73.3990147783251,False,PCAR.O,False,True,False,False,False,52.658609126984125,False,35.8156028368794,True,False,False,True,True,True,90.9090909090909,False,False,False,53.076666666666696,False,True,2013-12-31,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,53.6945812807881,False,False,True,True,False,False,True,False,25.3694581280788,False,True,True,6.94022289766971,True,True,40.2067577881079,1.0,True,False,False,True,False,False,False,False,25.7169758585752,43.3058728994165,False,False,False,True,False,False,1576223.8095238095,False,100.0,False,True,False,True,13.0541871921182,False
2014,False,52.370104979404516,52.826512124393176,51.91543268859666,52.382410629913345,1815800.4563492064,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,9.09090909090909,False,1.0,3.0,11.0,1.0,66.6666666666666,True,False,False,True,22.0779220779221,False,,False,True,False,63.297222222222224,False,87.1359223300971,True,100.0,True,100.0,True,False,False,True,True,False,2014-12-31,False,True,False,0.00738095238095238,False,57.7669902912621,2019-10-11T00:00:00,False,True,False,92.4757281553398,False,True,True,False,False,False,True,65.6196459166191,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,25.1175054453743,False,False,True,True,False,63.84914484126983,True,True,True,63.5922330097087,True,ISO 14000,False,True,75.0,73.0582524271844,False,PCAR.O,False,True,False,False,False,62.74746309523811,False,24.3256743256743,True,False,False,True,True,True,83.3333333333333,False,False,False,63.31218253968256,False,True,2014-12-31,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,False,54.3689320388349,False,False,True,True,False,False,True,False,28.8834951456311,False,True,True,29.2207792207792,True,True,54.0612607684944,1.0,True,False,False,True,False,False,False,False,49.1632663453051,49.1632663453051,False,False,False,True,False,False,1815800.4563492064,False,100.0,False,True,False,True,34.7087378640776,True
2015,False,51.111171468548875,51.59305091359966,50.62479834929756,51.15135737820222,2093475.9484126985,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,18.1818181818181,False,1.0,3.0,11.0,1.0,58.3333333333333,True,False,False,True,30.9241706161137,False,,False,True,False,60.03390873015871,False,88.9558232931726,True,100.0,True,100.0,True,False,False,True,True,False,2015-12-31,False,True,False,0.009206349206349206,False,55.6224899598393,2019-10-11T00:00:00,False,True,False,96.9879518072289,False,True,True,False,True,False,True,85.6189463737302,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,36.9202082200295,False,False,True,True,False,60.59953769841267,True,True,True,55.2208835341365,True,ISO 14000,False,True,75.0,75.5020080321285,False,PCAR.O,False,True,False,False,False,59.46276468253967,False,43.1575829383886,True,False,False,True,True,True,83.3333333333333,False,False,False,60.08115079365079,False,True,2015-12-31,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,52.2088353413654,False,False,True,True,False,False,True,False,83.3333333333333,False,True,True,23.8447867298578,True,True,49.7398042875728,1.0,True,False,False,True,False,False,False,False,58.0287357962656,58.0287357962656,False,False,True,True,False,False,2093475.9484126985,False,100.0,False,True,False,True,27.5100401606425,True
